funz-app       | [ INFO ] GET /health [request-id: FADA912A-D1B4-4D25-9A26-17C5D814295A]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/6/33/22 [request-id: A5D46FCE-48C6-489B-ABE5-7E1B35332867]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/6/34/22 [request-id: 9A55990B-C4D2-4F9B-A72B-3E504029A4B3]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/6/33/24 [request-id: F5061366-14DA-4DB6-A446-AC4BC64161CF]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/6/34/24 [request-id: E96F03CE-6CDB-4BE7-AD79-4723C920478A]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: A5D46FCE-48C6-489B-ABE5-7E1B35332867, url: /map/forecast-tiles/2026-04-14/6/33/22?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: 9A55990B-C4D2-4F9B-A72B-3E504029A4B3, url: /map/forecast-tiles/2026-04-14/6/34/22?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: F5061366-14DA-4DB6-A446-AC4BC64161CF, url: /map/forecast-tiles/2026-04-14/6/33/24?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: E96F03CE-6CDB-4BE7-AD79-4723C920478A, url: /map/forecast-tiles/2026-04-14/6/34/24?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] POST /auth/refresh [request-id: 2E0574EF-915B-4F27-8F41-8212BE5FC1FB]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/69/46 [request-id: 5E90111A-EF31-435E-ABC4-20E37DE88E29]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: 5E90111A-EF31-435E-ABC4-20E37DE88E29, url: /map/forecast-tiles/2026-04-14/7/69/46?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] Token refreshed [user_id: D511084D-8F48-4A84-AC05-C8E8C0474ADC]
funz-app       | [ INFO ] GET /weather/daily [request-id: FEE77368-15EC-445C-9836-B266DE474B09]
funz-app       | [ INFO ] GET /map/score [request-id: 139C551B-25DF-4926-AB4D-5E5C668191C9]
funz-app       | [ INFO ] GET /weather/daily [request-id: 471DE835-FAD1-4234-AD7C-07A33F7D61BD]
funz-app       | [ INFO ] GET /health [request-id: 614C532E-E68C-4D36-A5B4-D601C02AE0CA]
funz-app       | [ INFO ] GET /health [request-id: 2201EF8B-67B7-4708-966F-5B359ED46A2B]
funz-app       | [ INFO ] GET /health [request-id: 7744356B-2214-47B1-B5C3-A74B827B02E7]
funz-app       | [ INFO ] GET /health [request-id: EC73E6EC-6F09-4B65-9A3F-B47131447E14]
funz-app       | [ INFO ] GET /health [request-id: F4ACE5B0-758A-4B30-A2FD-A0DDC491903D]
funz-app       | [ INFO ] GET /health [request-id: 892F7DA9-DA59-4267-BCCA-88A13A958033]
funz-postgres  | 2026-04-09 07:30:52.755 UTC [27] LOG:  checkpoint starting: time
funz-postgres  | 2026-04-09 07:30:53.277 UTC [27] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.508 s, sync=0.005 s, total=0.522 s; sync files=5, longest=0.004 s, average=0.001 s; distance=20 kB, estimate=1868 kB; lsn=4/6BBEDE10, redo lsn=4/6BBEDDD8
funz-app       | [ INFO ] GET /health [request-id: 408424D2-01A4-45FF-AABB-F4CFFE5FC15E]
funz-app       | [ INFO ] GET /health [request-id: 94B9C864-2536-409B-855C-9658DFB329D7]
funz-app       | [ INFO ] GET /health [request-id: 0FFA6B01-3EB7-44F8-A984-849E914CF2EC]
funz-app       | [ INFO ] GET /health [request-id: C4EF3E09-824A-40B1-AC9D-FB41EECCD27E]
funz-app       | [ INFO ] GET /health [request-id: 2C3502F1-26F0-4250-931E-9421F2ECE4CE]
funz-app       | [ INFO ] GET /health [request-id: 4E4EA194-C6CA-467F-AB86-766AAB46A668]
funz-app       | [ INFO ] GET /health [request-id: F5B295E0-E6D4-4F96-B918-632F4433B204]
funz-app       | [ INFO ] GET /health [request-id: C89B77A2-03D5-43C0-88AA-595BCA8A0873]
funz-app       | [ INFO ] GET /health [request-id: 19F3D70A-D037-4D87-B069-A23C7C82E618]
funz-app       | [ INFO ] GET /health [request-id: 48919A66-5CF4-4C12-B811-521A2A244421]
funz-app       | [ INFO ] GET /health [request-id: 3000C263-DB39-4BF8-970F-F97E5C2D0EBA]
funz-app       | [ INFO ] POST /auth/refresh [request-id: 0C5600D8-63F6-47D9-B75C-7F29EF793E36]
funz-app       | [ INFO ] Token refreshed [user_id: D511084D-8F48-4A84-AC05-C8E8C0474ADC]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/7/69/46 [request-id: 16E53FF7-198D-4A4E-93F2-26644B2C40F3]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 16E53FF7-198D-4A4E-93F2-26644B2C40F3, url: /map/tiles/2026-04-09/7/69/46?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcyMDE5NC4xMTU3MTIyLCJleHAiOjE3NzU3MjEwOTQuMTE1NzEyMn0.nkx94e6vLDPS3PkXKXEj94k5yEmNmud52mCBXWoWbH0f5BY5M2jBEglKc__tTG9c5-3Gw_YhxEgqBdLzIBf4LZrs7pULtyg7OFDfb2vTKaEXkX9hdDBW1T8hmKwDFuy0VL0LWo34tiUfnwMVSbUkKC4ED86Mw5rfydpiJlKHJ05d4r9oHxzP68j72UA5jKvp_cGiZAYks6cjMug1F2nwSkkFNPgfnRueQp4q3XHUgE6AXPFyHva_wOA15bMNxYvPFXl8H8CwPMw4CnIANRSyhB7CpgQSGYt6YO_XAAlD2GAFElU_uOQDTsFKpoAIcaF1vLICB9YaRE5MpdbRFZiy5g, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/7/67/47 [request-id: 5BFA3DE9-B27A-460F-B051-12E0330A477D]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 5BFA3DE9-B27A-460F-B051-12E0330A477D, url: /map/tiles/2026-04-09/7/67/47?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcyMDE5NC4xMTU3MTIyLCJleHAiOjE3NzU3MjEwOTQuMTE1NzEyMn0.nkx94e6vLDPS3PkXKXEj94k5yEmNmud52mCBXWoWbH0f5BY5M2jBEglKc__tTG9c5-3Gw_YhxEgqBdLzIBf4LZrs7pULtyg7OFDfb2vTKaEXkX9hdDBW1T8hmKwDFuy0VL0LWo34tiUfnwMVSbUkKC4ED86Mw5rfydpiJlKHJ05d4r9oHxzP68j72UA5jKvp_cGiZAYks6cjMug1F2nwSkkFNPgfnRueQp4q3XHUgE6AXPFyHva_wOA15bMNxYvPFXl8H8CwPMw4CnIANRSyhB7CpgQSGYt6YO_XAAlD2GAFElU_uOQDTsFKpoAIcaF1vLICB9YaRE5MpdbRFZiy5g, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/7/67/45 [request-id: FF3E3AA7-4247-4B1F-ACBF-FA4037133FC8]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: FF3E3AA7-4247-4B1F-ACBF-FA4037133FC8, url: /map/tiles/2026-04-09/7/67/45?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcyMDE5NC4xMTU3MTIyLCJleHAiOjE3NzU3MjEwOTQuMTE1NzEyMn0.nkx94e6vLDPS3PkXKXEj94k5yEmNmud52mCBXWoWbH0f5BY5M2jBEglKc__tTG9c5-3Gw_YhxEgqBdLzIBf4LZrs7pULtyg7OFDfb2vTKaEXkX9hdDBW1T8hmKwDFuy0VL0LWo34tiUfnwMVSbUkKC4ED86Mw5rfydpiJlKHJ05d4r9oHxzP68j72UA5jKvp_cGiZAYks6cjMug1F2nwSkkFNPgfnRueQp4q3XHUgE6AXPFyHva_wOA15bMNxYvPFXl8H8CwPMw4CnIANRSyhB7CpgQSGYt6YO_XAAlD2GAFElU_uOQDTsFKpoAIcaF1vLICB9YaRE5MpdbRFZiy5g, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/tiles/2026-04-09/6/33/22 [request-id: 60EAECB4-733A-4650-999F-5F56366A8D63]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 60EAECB4-733A-4650-999F-5F56366A8D63, url: /map/tiles/2026-04-09/6/33/22?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcyMDE5NC4xMTU3MTIyLCJleHAiOjE3NzU3MjEwOTQuMTE1NzEyMn0.nkx94e6vLDPS3PkXKXEj94k5yEmNmud52mCBXWoWbH0f5BY5M2jBEglKc__tTG9c5-3Gw_YhxEgqBdLzIBf4LZrs7pULtyg7OFDfb2vTKaEXkX9hdDBW1T8hmKwDFuy0VL0LWo34tiUfnwMVSbUkKC4ED86Mw5rfydpiJlKHJ05d4r9oHxzP68j72UA5jKvp_cGiZAYks6cjMug1F2nwSkkFNPgfnRueQp4q3XHUgE6AXPFyHva_wOA15bMNxYvPFXl8H8CwPMw4CnIANRSyhB7CpgQSGYt6YO_XAAlD2GAFElU_uOQDTsFKpoAIcaF1vLICB9YaRE5MpdbRFZiy5g, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /health [request-id: CC8AAC49-442B-4075-B400-8F2C0EF98B2D]
funz-app       | [ INFO ] GET /health [request-id: AECC2D46-BE22-474E-A178-66F2BFE62A33]
funz-app       | [ INFO ] GET /health [request-id: AC7D68F1-341F-4689-A8FA-D682D85EF7FF]
funz-app       | [ INFO ] GET /health [request-id: 4ADC2AAB-0DAC-42E7-9755-37E065C20D0F]
funz-app       | [ INFO ] GET /health [request-id: EC0D3C6A-C948-4A8C-B1C7-D52E0F6125A5]
funz-app       | [ INFO ] GET /health [request-id: DFCA3D63-8884-487C-BF3F-108175BEB35C]
funz-app       | [ INFO ] GET /health [request-id: 2ABEC0C4-68C8-47B6-AC6B-14506098A604]
funz-app       | [ INFO ] GET /health [request-id: 0500187F-55AC-4207-969E-F71D4FE0BBD3]
funz-app       | [ INFO ] GET /health [request-id: 15DC4910-325D-4C63-9C6F-E1557526A079]
funz-postgres  | 2026-04-09 07:40:52.443 UTC [27] LOG:  checkpoint starting: time
funz-postgres  | 2026-04-09 07:40:52.866 UTC [27] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.406 s, sync=0.006 s, total=0.424 s; sync files=5, longest=0.004 s, average=0.002 s; distance=15 kB, estimate=1682 kB; lsn=4/6BBF1CC8, redo lsn=4/6BBF1C90
funz-app       | [ INFO ] POST /hello.world [request-id: 06CD33A1-F466-4711-B919-22A718D0D921]
funz-app       | [ INFO ] POST / [request-id: FBDE75BD-7680-4AD9-93F8-FA68FFA31E9E]
funz-app       | [ INFO ] GET /health [request-id: 89D1E05A-293E-42F0-9206-3E99A66B5876]
funz-app       | [ INFO ] GET /health [request-id: 61F8E683-3581-41AE-9470-4038ECC09490]
funz-app       | [ INFO ] GET /health [request-id: E02BC20D-2E2F-4970-A1E6-C70345A03FEF]
funz-app       | [ INFO ] GET /health [request-id: 7EA22F36-2D18-4649-A472-19B45F747EC8]
funz-app       | [ INFO ] GET /health [request-id: CD6FBD6B-FB8D-4A0A-BE06-6687ABD36A96]
funz-app       | [ INFO ] GET /health [request-id: 41D9832D-9CCB-4848-BF6E-3213CBC1E47D]
funz-app       | [ INFO ] GET /health [request-id: 9F1E8638-D0E8-47EE-8C68-E0CA78B48841]
funz-app       | [ INFO ] PROPFIND / [request-id: BB9845E0-CD90-4EEB-A21F-5659691247F0]
funz-app       | [ INFO ] GET /health [request-id: F40363B7-959B-47E1-AAAF-C0E08A6061DC]
funz-app       | [ INFO ] GET /health [request-id: 5E7D77E7-DD8A-44AA-93C4-3BA59942E171]
funz-app       | [ INFO ] GET /health [request-id: 53820C48-6793-4732-8A9F-BD0DB3DD1FAA]
funz-app       | [ INFO ] GET /health [request-id: 338FA647-95D0-4B3D-BDDC-B8CAB180015E]
funz-app       | [ INFO ] GET /health [request-id: 41807CB5-1D0E-4D75-9FD4-2ED664CCEB8B]
funz-app       | [ INFO ] GET /health [request-id: DCDF0B7E-E8E0-4B63-BF9E-F113DC9002EA]
funz-app       | [ INFO ] GET /health [request-id: 43E9CBC3-4056-4BAF-BF98-5EF0EF7E14B5]
funz-app       | [ INFO ] GET /health [request-id: 35D2056A-3E12-4240-B971-77A8AC0D72F8]
funz-app       | [ INFO ] GET /health [request-id: 480E5F0D-B189-49FC-A4A1-60093F28545E]
funz-app       | [ INFO ] GET /health [request-id: 58A0C17C-0DB6-4F62-9AD7-19C70ADB3495]
funz-app       | [ INFO ] GET /health [request-id: 58E0CD7C-B19A-4155-859C-7D363771531E]
funz-app       | [ INFO ] GET /health [request-id: 98EC5307-9AB4-4449-BDC6-16F411BB2B93]
funz-app       | [ INFO ] GET /health [request-id: 521B7ACE-7E94-4C9F-BECD-91A72C85F601]
funz-app       | [ INFO ] GET /health [request-id: F98E5F15-D364-404A-AC84-708443D8C0C7]
funz-app       | [ INFO ] GET /health [request-id: ED9B5AFB-F03C-4378-9D43-749C9D7E4371]
funz-app       | [ INFO ] GET /health [request-id: 51AC650A-3A0D-4B35-A8B1-E115ECD84062]
funz-app       | [ INFO ] GET /health [request-id: 37760EC5-FE68-4CA0-8D97-7CE606032F26]
funz-app       | [ INFO ] GET /health [request-id: FB39FEF9-0F72-404C-B6DE-42053F2D2D0D]
funz-app       | [ INFO ] GET /health [request-id: 40343BD4-0A7B-4724-B9E8-24895904FAA2]
funz-app       | [ INFO ] GET /health [request-id: D918C665-DE90-4FCC-A025-C9A4B267DF31]
funz-app       | [ INFO ] GET /health [request-id: A053BA4B-16B5-4D4C-A8B5-2936C398E06B]
funz-app       | [ INFO ] GET /health [request-id: 9DDE592E-F675-4202-A99B-569F6B15F705]
funz-app       | [ INFO ] GET /health [request-id: 44F5A2AB-28C6-44D9-B0DF-D6D3760720D3]
funz-app       | [ INFO ] GET /health [request-id: 2AC9C4F2-4D54-4672-8CD7-D1F8455EE3DC]
funz-app       | [ INFO ] GET /health [request-id: B0EA7916-5B53-4DA8-9D15-A707F92AC157]
funz-app       | [ INFO ] GET /health [request-id: 8B60557F-ACB1-4A74-B811-3F10D767F6D9]
funz-app       | [ INFO ] GET /health [request-id: 76677C1D-F4AA-44BA-B1B1-FDD3EC546170]
funz-app       | [ INFO ] GET /health [request-id: B4AEBED3-9CE8-48F2-A3F3-C8CD76537DB3]
funz-app       | [ INFO ] GET /health [request-id: 85C4DA1F-5FBA-4BFB-858A-644049014588]
funz-app       | [ INFO ] GET /health [request-id: 60C10A19-E68C-43F1-B4AA-48B9DCF13A3C]
funz-app       | [ INFO ] GET /health [request-id: 0C8008A5-815C-4DD9-ABDE-2BB4925B3F21]
funz-app       | [ INFO ] GET /health [request-id: 5C7BF7DB-BBF9-4803-9350-8BE7C657FCB7]
funz-app       | [ INFO ] GET /health [request-id: 8E0D3989-CBEE-443A-BAD4-60B622DBEC52]
funz-app       | [ INFO ] GET /health [request-id: BE21EAB3-A940-46F7-BBA6-30C5E2FB229F]
funz-app       | [ INFO ] GET /health [request-id: AB1A635A-E388-4428-A0C1-FF976DADB29D]
funz-app       | [ INFO ] GET /health [request-id: 3E23CDF7-EA94-4CEC-9C29-38A9F8D35640]
funz-app       | [ INFO ] GET /health [request-id: 166EEACF-EE97-4214-9DFE-C9B644D0E44F]
funz-app       | [ INFO ] GET /health [request-id: 72285C72-9591-418F-BE55-A0F2CF622FED]
funz-app       | [ INFO ] GET /health [request-id: 21125A25-9381-4A10-8F58-7CE4BE06873C]
funz-app       | [ INFO ] GET /health [request-id: F1EF47B2-37BB-4FBB-B621-953933FD3FE3]
funz-app       | [ INFO ] GET /js/NewWindow_2_all.js [request-id: 76933891-36AD-4F5D-B3B4-D175F50CC2F1]
funz-app       | [ INFO ] GET /health [request-id: DD59EA88-B335-4B11-90D4-8B247C32C348]
funz-app       | [ INFO ] GET /health [request-id: EFD51469-3046-44E6-A841-8BFD7E632EE7]
funz-app       | [ INFO ] GET /health [request-id: 3DD311C3-F8B7-494D-A9B4-153F39F136E7]
funz-app       | [ INFO ] GET / [request-id: 1A664695-5770-4435-A726-0D17F376CE38]
funz-app       | [ INFO ] GET /health [request-id: 427781C5-87CB-47E1-B641-17C9CBC347AE]
funz-app       | [ INFO ] GET /health [request-id: D8B8919D-3FE0-44EF-9608-9A0CE2F87C09]
funz-app       | [ INFO ] GET /health [request-id: 2F4EC3DD-0566-41A7-AD4B-34856B245F32]
funz-app       | [ INFO ] GET /health [request-id: 10EE0CA4-D8F0-40F1-87E5-B9D9FB994876]
funz-app       | [ INFO ] GET /health [request-id: 55705DBF-1FA5-487E-B4AA-86434A1C0C53]
funz-app       | [ INFO ] GET /health [request-id: F520E8F5-38E6-429D-AA32-A8D2367A0C31]
funz-app       | [ INFO ] GET /health [request-id: EDD885EA-F03C-42BE-8E34-6EFD92373929]
funz-app       | [ INFO ] GET /health [request-id: 1018009E-9C52-498C-AA41-06E87C9AD99D]
funz-app       | [ INFO ] GET /health [request-id: BB7DCB13-BD2F-4338-8E49-C865B5B21BAF]
funz-app       | [ INFO ] GET /health [request-id: 2259570F-2FCC-4303-ABDD-64639C193C79]
funz-app       | [ INFO ] GET /health [request-id: D6A6CCA2-9FF9-4A42-82EC-4479A03763C5]
funz-app       | [ INFO ] GET /health [request-id: 312327F5-8890-46DF-B780-557955A578C5]
funz-app       | [ INFO ] GET /health [request-id: 000DA446-AB4E-4019-A0EB-B64FE9EC97EA]
funz-app       | [ INFO ] GET /health [request-id: F62A4617-7059-480E-9130-93C4F07AAFDA]
funz-app       | [ INFO ] GET /health [request-id: 23F31115-983C-4499-B589-57EE17F32BAD]
funz-app       | [ INFO ] GET /health [request-id: 6B211618-0081-4FE2-B295-C379BB503044]
funz-app       | [ INFO ] GET /health [request-id: 967CEF1C-405D-4112-AAD2-9F06AE5C01E6]
funz-app       | [ INFO ] GET /health [request-id: 7F5D5033-3FFD-40E1-8408-0C5297DD4D69]
funz-app       | [ INFO ] GET /health [request-id: 5A41A660-28EF-4F13-81CD-55AFF005544A]
funz-app       | [ INFO ] GET /health [request-id: 052083F4-5DA8-4595-B607-1651A1F95F71]
funz-app       | [ INFO ] GET /health [request-id: BBC1B3CD-B382-4F89-B54E-24F178949CF0]
funz-app       | [ INFO ] GET /health [request-id: 1807E0EB-0B7B-4B99-83E0-5BCC79D85C81]
funz-app       | [ INFO ] GET /health [request-id: FD19DC2E-AFE7-4119-B177-733C150DED8F]
funz-app       | [ INFO ] GET /health [request-id: F5F89E82-6C4C-46E2-9F75-EA50B1F8E30B]
funz-app       | [ INFO ] GET /health [request-id: 3435748B-8928-4AC8-9255-7F6FA6344C28]
funz-app       | [ INFO ] GET /health [request-id: CFD38D95-F744-4567-BC92-050412C32CD2]
funz-app       | [ INFO ] GET /health [request-id: E2B893EB-B464-4BA7-93A1-0705B73BD96D]
funz-app       | [ INFO ] GET /health [request-id: 133DD850-4196-40D8-AF6E-D710887A0D45]
funz-app       | [ INFO ] GET /health [request-id: CEB44C69-7F31-4B3E-BB4A-5DEEAA45A6E0]
funz-app       | [ INFO ] GET /health [request-id: BB8146A4-5EE9-4673-9069-DE9FE35753FA]
funz-app       | [ INFO ] GET /health [request-id: 2E881851-8260-4C3C-BECF-87A408E98800]
funz-app       | [ INFO ] GET /health [request-id: 94532C93-5F70-4D6F-8589-86394771A289]
funz-app       | [ INFO ] GET /health [request-id: C15E02CD-5463-4C7F-853E-081BD79CB805]
funz-app       | [ INFO ] GET /health [request-id: E62A102E-E817-4016-AB5D-41B9E5042A5E]
funz-app       | [ INFO ] GET /health [request-id: 3C86D469-1943-4737-A235-50DB1B7850AD]
